Info 0    [23:37:57.027] Starting TS Server
Info 20766[04:35:33.079] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20767[04:35:33.092] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2496 structureChanged: false Elapsed: 12.564249992370605ms
Info 20768[04:35:33.092] Different program with same set of files:: structureIsReused:: 2
Info 20769[04:35:34.716] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20770[04:35:34.732] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2497 structureChanged: false Elapsed: 15.88070797920227ms
Info 20771[04:35:34.732] Different program with same set of files:: structureIsReused:: 2
Info 20772[04:35:37.424] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20773[04:35:37.513] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2498 structureChanged: false Elapsed: 88.67599999904633ms
Info 20774[04:35:37.513] Different program with same set of files:: structureIsReused:: 2
Info 20775[04:35:37.652] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20776[04:35:37.661] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2499 structureChanged: false Elapsed: 8.754958033561707ms
Info 20777[04:35:37.661] Different program with same set of files:: structureIsReused:: 2
Info 20778[04:35:38.298] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20779[04:35:38.320] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2500 structureChanged: false Elapsed: 20.920958042144775ms
Info 20780[04:35:38.320] Different program with same set of files:: structureIsReused:: 2
Info 20781[04:35:38.887] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20782[04:35:38.895] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2501 structureChanged: false Elapsed: 7.544999957084656ms
Info 20783[04:35:38.895] Different program with same set of files:: structureIsReused:: 2
Info 20784[04:35:40.621] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20785[04:35:40.628] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2502 structureChanged: false Elapsed: 6.189792037010193ms
Info 20786[04:35:40.628] Different program with same set of files:: structureIsReused:: 2
Info 20787[04:35:40.951] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20788[04:35:40.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2503 structureChanged: false Elapsed: 12.271417021751404ms
Info 20789[04:35:40.963] Different program with same set of files:: structureIsReused:: 2
Info 20790[04:35:41.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20791[04:35:41.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2504 structureChanged: false Elapsed: 20.189499974250793ms
Info 20792[04:35:41.609] Different program with same set of files:: structureIsReused:: 2
Info 20793[04:35:41.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20794[04:35:41.683] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2505 structureChanged: false Elapsed: 6.8286659717559814ms
Info 20795[04:35:41.683] Different program with same set of files:: structureIsReused:: 2
Info 20796[04:37:04.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20797[04:37:04.776] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2506 structureChanged: false Elapsed: 45.44420802593231ms
Info 20798[04:37:04.776] Different program with same set of files:: structureIsReused:: 2
Info 20799[04:37:09.882] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20800[04:37:09.907] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2507 structureChanged: false Elapsed: 25.00499999523163ms
Info 20801[04:37:09.907] Different program with same set of files:: structureIsReused:: 2
Info 20802[04:37:11.048] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20803[04:37:11.075] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2508 structureChanged: false Elapsed: 26.47350001335144ms
Info 20804[04:37:11.075] Different program with same set of files:: structureIsReused:: 2
Info 20805[04:37:16.386] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20806[04:37:16.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2509 structureChanged: false Elapsed: 16.16920804977417ms
Info 20807[04:37:16.402] Different program with same set of files:: structureIsReused:: 2
Info 20808[04:37:16.658] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20809[04:37:16.671] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2510 structureChanged: false Elapsed: 12.81516695022583ms
Info 20810[04:37:16.671] Different program with same set of files:: structureIsReused:: 2
Info 20811[04:37:20.377] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20812[04:37:20.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2511 structureChanged: false Elapsed: 24.361708998680115ms
Info 20813[04:37:20.402] Different program with same set of files:: structureIsReused:: 2
Info 20814[04:37:21.951] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20815[04:37:21.965] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2512 structureChanged: false Elapsed: 13.146417021751404ms
Info 20816[04:37:21.965] Different program with same set of files:: structureIsReused:: 2
Info 20817[04:37:26.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20818[04:37:26.262] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2513 structureChanged: false Elapsed: 14.357708930969238ms
Info 20819[04:37:26.262] Different program with same set of files:: structureIsReused:: 2
Info 20820[04:37:26.940] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20821[04:37:26.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2514 structureChanged: false Elapsed: 21.970834016799927ms
Info 20822[04:37:26.963] Different program with same set of files:: structureIsReused:: 2
Info 20823[04:37:27.295] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20824[04:37:27.323] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2515 structureChanged: false Elapsed: 26.94108295440674ms
Info 20825[04:37:27.323] Different program with same set of files:: structureIsReused:: 2
Info 20826[04:37:28.653] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20827[04:37:28.672] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2516 structureChanged: false Elapsed: 18.78441596031189ms
Info 20828[04:37:28.672] Different program with same set of files:: structureIsReused:: 2
Info 20829[04:37:32.034] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20830[04:37:32.049] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2517 structureChanged: false Elapsed: 14.859917044639587ms
Info 20831[04:37:32.049] Different program with same set of files:: structureIsReused:: 2
Info 20832[04:38:36.860] Format host information updated
Info 20833[04:38:37.154] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20834[04:38:37.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2518 structureChanged: false Elapsed: 137.27204203605652ms
Info 20835[04:38:37.291] Different program with same set of files:: structureIsReused:: 2
Info 20836[04:40:19.673] Format host information updated
Info 20837[04:40:19.696] Format host information updated
Info 20838[04:40:19.859] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20839[04:40:19.903] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2519 structureChanged: false Elapsed: 43.89433300495148ms
Info 20840[04:40:19.903] Different program with same set of files:: structureIsReused:: 2
Info 20841[04:40:22.986] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20842[04:40:23.011] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2520 structureChanged: false Elapsed: 25.28570795059204ms
Info 20843[04:40:23.011] Different program with same set of files:: structureIsReused:: 2
Info 20844[04:40:23.591] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20845[04:40:23.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2521 structureChanged: false Elapsed: 19.675459027290344ms
Info 20846[04:40:23.611] Different program with same set of files:: structureIsReused:: 2
Info 20847[04:40:26.069] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20848[04:40:26.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2522 structureChanged: false Elapsed: 14.0867919921875ms
Info 20849[04:40:26.083] Different program with same set of files:: structureIsReused:: 2
Info 20850[04:40:26.416] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20851[04:40:26.432] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2523 structureChanged: false Elapsed: 15.758999943733215ms
Info 20852[04:40:26.432] Different program with same set of files:: structureIsReused:: 2
Info 20853[04:40:44.861] Format host information updated
Info 20854[04:40:44.874] Format host information updated
Info 20855[04:40:45.063] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20856[04:40:45.112] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2524 structureChanged: false Elapsed: 49.14891600608826ms
Info 20857[04:40:45.112] Different program with same set of files:: structureIsReused:: 2
Info 20858[04:40:46.135] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20859[04:40:46.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2525 structureChanged: false Elapsed: 30.288917064666748ms
Info 20860[04:40:46.165] Different program with same set of files:: structureIsReused:: 2
Info 20861[04:40:46.170] getCompletionData: Get current token: 0.014708995819091797
Info 20862[04:40:46.170] getCompletionData: Is inside comment: 0.007707953453063965
Info 20863[04:40:46.170] getCompletionData: Get previous token 1: 0.08604192733764648
Info 20864[04:40:46.171] getCompletionsAtPosition: isCompletionListBlocker: 0.4448329210281372
Info 20865[04:40:46.178] getCompletionData: Semantic work: 6.205082893371582
Info 20866[04:40:46.181] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.114833950996399
Info 20867[04:40:47.074] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20868[04:40:47.102] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2526 structureChanged: false Elapsed: 27.707500100135803ms
Info 20869[04:40:47.114] Different program with same set of files:: structureIsReused:: 2
Info 20870[04:40:47.117] getCompletionData: Get current token: 0.010916948318481445
Info 20871[04:40:47.117] getCompletionData: Is inside comment: 0.0031250715255737305
Info 20872[04:40:47.117] getCompletionData: Get previous token 1: 0.0580829381942749
Info 20873[04:40:47.117] getCompletionData: Get previous token 2: 0.05024993419647217
Info 20874[04:40:47.117] getCompletionsAtPosition: isCompletionListBlocker: 0.0031669139862060547
Info 20875[04:40:47.130] getCompletionData: Semantic work: 13.177458047866821
Info 20876[04:40:47.131] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0408329963684082
Info 20877[04:40:47.131] getCompletionData: Get current token: 0.009207963943481445
Info 20878[04:40:47.131] getCompletionData: Is inside comment: 0.002749919891357422
Info 20879[04:40:47.131] getCompletionData: Get previous token 1: 0.03587496280670166
Info 20880[04:40:47.131] getCompletionData: Get previous token 2: 0.03562498092651367
Info 20881[04:40:47.132] getCompletionsAtPosition: isCompletionListBlocker: 0.002959012985229492
Info 20882[04:40:47.132] getCompletionData: Semantic work: 0.06899988651275635
Info 20883[04:40:47.132] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.023999929428100586
Info 20884[04:40:47.134] getCompletionData: Get current token: 0.02024996280670166
Info 20885[04:40:47.134] getCompletionData: Is inside comment: 0.00637507438659668
Info 20886[04:40:47.134] getCompletionData: Get previous token 1: 0.0581660270690918
Info 20887[04:40:47.134] getCompletionData: Get previous token 2: 0.03845798969268799
Info 20888[04:40:47.135] getCompletionsAtPosition: isCompletionListBlocker: 0.0033750534057617188
Info 20889[04:40:47.135] getCompletionData: Semantic work: 0.08000004291534424
Info 20890[04:40:47.135] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03495800495147705
Info 20891[04:40:47.136] getCompletionData: Get current token: 0.007915973663330078
Info 20892[04:40:47.136] getCompletionData: Is inside comment: 0.002292037010192871
Info 20893[04:40:47.136] getCompletionData: Get previous token 1: 0.03237497806549072
Info 20894[04:40:47.136] getCompletionData: Get previous token 2: 0.03458404541015625
Info 20895[04:40:47.136] getCompletionsAtPosition: isCompletionListBlocker: 0.001958012580871582
Info 20896[04:40:47.136] getCompletionData: Semantic work: 0.03750002384185791
Info 20897[04:40:47.136] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.018375039100646973
Info 20898[04:40:47.137] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20899[04:40:47.149] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2527 structureChanged: false Elapsed: 11.714041948318481ms
